user_id,cohort,company_size,completed_first_task,time_to_first_task_minutes,invited_teammate,days_active_week_1,tasks_completed_week_1,used_template
USR01244,control,5-20,FALSE,,FALSE,1,0,TRUE
USR05611,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR06093,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR05445,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR06094,treatment,5-20,FALSE,,FALSE,2,0,FALSE
USR00252,control,5-20,TRUE,135,FALSE,3,1,FALSE
USR02104,control,5-20,FALSE,,FALSE,1,0,TRUE
USR02332,control,5-20,FALSE,,FALSE,0,0,FALSE
USR00473,control,5-20,TRUE,28,FALSE,0,3,FALSE
USR05260,treatment,5-20,TRUE,79,FALSE,3,10,FALSE
USR03566,control,100+,TRUE,81,FALSE,4,3,FALSE
USR05474,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR05122,treatment,5-20,TRUE,115,FALSE,5,7,FALSE
USR02177,control,5-20,FALSE,,FALSE,1,0,FALSE
USR06320,treatment,5-20,FALSE,,TRUE,1,0,FALSE
USR07867,treatment,100+,FALSE,,TRUE,2,0,FALSE
USR02939,control,21-99,FALSE,,FALSE,1,0,FALSE
USR00669,control,5-20,TRUE,97,FALSE,0,2,FALSE
USR01785,control,5-20,FALSE,,FALSE,1,0,FALSE
USR06846,treatment,21-99,FALSE,,FALSE,1,0,FALSE
USR04829,treatment,5-20,TRUE,10,TRUE,6,4,FALSE
USR03061,control,21-99,FALSE,,FALSE,2,0,FALSE
USR01518,control,5-20,FALSE,,FALSE,0,0,FALSE
USR07123,treatment,21-99,FALSE,,FALSE,0,0,TRUE
USR00804,control,5-20,TRUE,54,FALSE,0,3,FALSE
USR01561,control,5-20,FALSE,,FALSE,2,0,FALSE
USR06363,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR07339,treatment,100+,TRUE,108,FALSE,5,8,FALSE
USR01776,control,5-20,FALSE,,TRUE,2,0,FALSE
USR02999,control,21-99,FALSE,,FALSE,2,0,FALSE
USR05919,treatment,5-20,FALSE,,TRUE,0,0,FALSE
USR02822,control,21-99,FALSE,,FALSE,0,0,FALSE
USR01446,control,5-20,FALSE,,FALSE,2,0,FALSE
USR03246,control,100+,TRUE,17,FALSE,5,1,FALSE
USR05911,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR04943,treatment,5-20,TRUE,58,FALSE,7,8,TRUE
USR05240,treatment,5-20,TRUE,91,TRUE,7,8,TRUE
USR01512,control,5-20,FALSE,,FALSE,1,0,FALSE
USR05239,treatment,5-20,TRUE,110,TRUE,4,6,FALSE
USR05631,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR04839,treatment,5-20,TRUE,106,TRUE,6,6,FALSE
USR06889,treatment,21-99,FALSE,,FALSE,2,0,FALSE
USR00820,control,5-20,TRUE,70,FALSE,4,3,FALSE
USR06117,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR05333,treatment,5-20,TRUE,38,FALSE,7,10,TRUE
USR07559,treatment,100+,FALSE,,FALSE,2,0,FALSE
USR06136,treatment,5-20,FALSE,,FALSE,2,0,FALSE
USR05032,treatment,5-20,TRUE,97,FALSE,6,7,TRUE
USR07619,treatment,100+,FALSE,,TRUE,2,0,FALSE
USR05829,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR02820,control,21-99,FALSE,,FALSE,2,0,FALSE
USR05501,treatment,5-20,FALSE,,FALSE,0,0,TRUE
USR03689,control,100+,FALSE,,FALSE,0,0,FALSE
USR07195,treatment,21-99,FALSE,,TRUE,2,0,TRUE
USR06329,treatment,5-20,FALSE,,TRUE,2,0,TRUE
USR06534,treatment,21-99,TRUE,104,TRUE,0,6,FALSE
USR03279,control,100+,TRUE,75,FALSE,2,3,FALSE
USR07337,treatment,100+,TRUE,37,TRUE,7,7,FALSE
USR02656,control,21-99,TRUE,44,FALSE,1,1,FALSE
USR06101,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR04749,treatment,5-20,TRUE,107,FALSE,5,7,TRUE
USR06049,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR01111,control,5-20,FALSE,,TRUE,1,0,FALSE
USR03972,control,100+,FALSE,,FALSE,2,0,FALSE
USR03547,control,100+,TRUE,177,TRUE,6,1,FALSE
USR07259,treatment,100+,TRUE,65,FALSE,0,6,FALSE
USR00927,control,5-20,TRUE,65,FALSE,2,1,FALSE
USR06331,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR00534,control,5-20,TRUE,90,FALSE,2,5,FALSE
USR02155,control,5-20,FALSE,,FALSE,1,0,FALSE
USR02622,control,21-99,TRUE,136,FALSE,4,5,TRUE
USR08000,treatment,100+,FALSE,,FALSE,1,0,FALSE
USR06120,treatment,5-20,FALSE,,FALSE,2,0,TRUE
USR06444,treatment,21-99,TRUE,87,FALSE,6,5,FALSE
USR01441,control,5-20,FALSE,,FALSE,2,0,FALSE
USR04399,treatment,5-20,TRUE,28,FALSE,7,10,TRUE
USR01630,control,5-20,FALSE,,FALSE,2,0,FALSE
USR06488,treatment,21-99,TRUE,36,FALSE,4,7,FALSE
USR07327,treatment,100+,TRUE,91,TRUE,1,8,TRUE
USR05203,treatment,5-20,TRUE,36,FALSE,3,6,FALSE
USR07932,treatment,100+,FALSE,,FALSE,1,0,FALSE
USR00964,control,5-20,TRUE,59,FALSE,2,2,FALSE
USR01242,control,5-20,FALSE,,FALSE,1,0,FALSE
USR04410,treatment,5-20,TRUE,32,TRUE,3,5,FALSE
USR07056,treatment,21-99,FALSE,,FALSE,2,0,TRUE
USR06572,treatment,21-99,TRUE,103,TRUE,7,7,FALSE
USR00093,control,5-20,TRUE,112,FALSE,1,2,TRUE
USR00865,control,5-20,TRUE,45,FALSE,0,3,FALSE
USR02645,control,21-99,TRUE,45,FALSE,3,3,FALSE
USR02389,control,5-20,FALSE,,FALSE,1,0,FALSE
USR02012,control,5-20,FALSE,,FALSE,2,0,FALSE
USR01452,control,5-20,FALSE,,FALSE,0,0,FALSE
USR02383,control,5-20,FALSE,,TRUE,1,0,TRUE
USR02602,control,21-99,TRUE,160,FALSE,6,2,FALSE
USR05730,treatment,5-20,FALSE,,TRUE,0,0,FALSE
USR02475,control,21-99,TRUE,55,FALSE,1,5,FALSE
USR03773,control,100+,FALSE,,FALSE,0,0,TRUE
USR06309,treatment,5-20,FALSE,,TRUE,0,0,TRUE
USR05531,treatment,5-20,FALSE,,FALSE,2,0,TRUE
USR04286,treatment,5-20,TRUE,33,FALSE,5,7,TRUE
USR01064,control,5-20,TRUE,146,FALSE,7,3,FALSE
USR05127,treatment,5-20,TRUE,112,FALSE,6,5,FALSE
USR06147,treatment,5-20,FALSE,,TRUE,2,0,TRUE
USR01003,control,5-20,TRUE,124,FALSE,2,3,FALSE
USR00002,control,5-20,TRUE,154,TRUE,3,1,FALSE
USR05205,treatment,5-20,TRUE,80,FALSE,6,8,TRUE
USR07263,treatment,100+,TRUE,62,TRUE,1,8,TRUE
USR05715,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR00706,control,5-20,TRUE,111,FALSE,0,3,FALSE
USR06165,treatment,5-20,FALSE,,TRUE,2,0,FALSE
USR07443,treatment,100+,TRUE,36,FALSE,5,7,FALSE
USR05374,treatment,5-20,FALSE,,TRUE,0,0,TRUE
USR07740,treatment,100+,FALSE,,FALSE,1,0,FALSE
USR07922,treatment,100+,FALSE,,TRUE,0,0,TRUE
USR04341,treatment,5-20,TRUE,119,FALSE,3,8,TRUE
USR04961,treatment,5-20,TRUE,14,FALSE,1,7,FALSE
USR04351,treatment,5-20,TRUE,120,FALSE,3,5,TRUE
USR06338,treatment,5-20,FALSE,,FALSE,1,0,TRUE
USR00779,control,5-20,TRUE,106,FALSE,6,3,FALSE
USR03169,control,21-99,FALSE,,FALSE,0,0,FALSE
USR01421,control,5-20,FALSE,,FALSE,0,0,FALSE
USR06323,treatment,5-20,FALSE,,TRUE,2,0,FALSE
USR02500,control,21-99,TRUE,109,FALSE,3,2,TRUE
USR03424,control,100+,TRUE,15,FALSE,5,5,FALSE
USR00591,control,5-20,TRUE,99,FALSE,6,4,FALSE
USR04450,treatment,5-20,TRUE,119,FALSE,4,5,FALSE
USR01729,control,5-20,FALSE,,FALSE,1,0,FALSE
USR04090,treatment,5-20,TRUE,49,TRUE,1,8,TRUE
USR04002,treatment,5-20,TRUE,93,FALSE,5,6,FALSE
USR04248,treatment,5-20,TRUE,57,TRUE,7,9,FALSE
USR07352,treatment,100+,TRUE,82,FALSE,1,4,TRUE
USR00308,control,5-20,TRUE,143,TRUE,5,4,FALSE
USR00562,control,5-20,TRUE,40,FALSE,1,4,FALSE
USR00091,control,5-20,TRUE,166,FALSE,6,1,FALSE
USR04130,treatment,5-20,TRUE,75,FALSE,2,7,TRUE
USR01243,control,5-20,FALSE,,FALSE,1,0,FALSE
USR03530,control,100+,TRUE,74,FALSE,0,4,FALSE
USR04161,treatment,5-20,TRUE,65,FALSE,5,7,FALSE
USR06032,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR00281,control,5-20,TRUE,55,FALSE,2,2,FALSE
USR00967,control,5-20,TRUE,141,FALSE,6,2,FALSE
USR05633,treatment,5-20,FALSE,,FALSE,2,0,FALSE
USR00756,control,5-20,TRUE,143,FALSE,0,3,FALSE
USR05455,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR06853,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR04619,treatment,5-20,TRUE,67,FALSE,4,8,TRUE
USR03528,control,100+,TRUE,104,FALSE,2,3,TRUE
USR03426,control,100+,TRUE,24,FALSE,3,3,FALSE
USR02421,control,21-99,TRUE,76,FALSE,0,2,FALSE
USR04892,treatment,5-20,TRUE,25,FALSE,7,7,FALSE
USR05918,treatment,5-20,FALSE,,FALSE,1,0,TRUE
USR03423,control,100+,TRUE,38,FALSE,2,3,FALSE
USR07064,treatment,21-99,FALSE,,TRUE,0,0,FALSE
USR03943,control,100+,FALSE,,FALSE,1,0,FALSE
USR04322,treatment,5-20,TRUE,28,TRUE,6,6,FALSE
USR03638,control,100+,FALSE,,FALSE,0,0,FALSE
USR00888,control,5-20,TRUE,141,FALSE,6,3,FALSE
USR05913,treatment,5-20,FALSE,,TRUE,2,0,FALSE
USR00066,control,5-20,TRUE,170,FALSE,7,2,TRUE
USR02721,control,21-99,TRUE,76,FALSE,0,2,FALSE
USR06252,treatment,5-20,FALSE,,FALSE,2,0,TRUE
USR06545,treatment,21-99,TRUE,83,TRUE,4,8,FALSE
USR02081,control,5-20,FALSE,,FALSE,1,0,FALSE
USR04057,treatment,5-20,TRUE,63,FALSE,7,7,FALSE
USR07198,treatment,21-99,FALSE,,FALSE,2,0,TRUE
USR06814,treatment,21-99,FALSE,,FALSE,2,0,FALSE
USR03377,control,100+,TRUE,28,FALSE,2,2,FALSE
USR02757,control,21-99,TRUE,151,FALSE,7,3,FALSE
USR02135,control,5-20,FALSE,,FALSE,0,0,FALSE
USR07016,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR00034,control,5-20,TRUE,180,TRUE,5,4,FALSE
USR06697,treatment,21-99,TRUE,22,FALSE,5,10,FALSE
USR02723,control,21-99,TRUE,76,FALSE,2,3,FALSE
USR03317,control,100+,TRUE,128,FALSE,0,1,FALSE
USR02718,control,21-99,TRUE,119,FALSE,4,2,FALSE
USR05757,treatment,5-20,FALSE,,TRUE,1,0,TRUE
USR06248,treatment,5-20,FALSE,,TRUE,0,0,FALSE
USR00490,control,5-20,TRUE,24,FALSE,2,3,FALSE
USR01238,control,5-20,FALSE,,FALSE,0,0,FALSE
USR01833,control,5-20,FALSE,,FALSE,0,0,FALSE
USR01009,control,5-20,TRUE,136,FALSE,5,3,FALSE
USR02259,control,5-20,FALSE,,TRUE,1,0,TRUE
USR04561,treatment,5-20,TRUE,111,TRUE,1,7,FALSE
USR01117,control,5-20,FALSE,,FALSE,2,0,FALSE
USR02193,control,5-20,FALSE,,FALSE,0,0,FALSE
USR03087,control,21-99,FALSE,,FALSE,2,0,FALSE
USR04578,treatment,5-20,TRUE,66,TRUE,7,8,FALSE
USR02414,control,21-99,TRUE,40,TRUE,6,2,FALSE
USR00443,control,5-20,TRUE,108,FALSE,2,2,FALSE
USR04947,treatment,5-20,TRUE,42,FALSE,5,9,FALSE
USR06863,treatment,21-99,FALSE,,FALSE,2,0,FALSE
USR04901,treatment,5-20,TRUE,40,FALSE,4,10,TRUE
USR05881,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR03245,control,100+,TRUE,64,FALSE,4,4,FALSE
USR02090,control,5-20,FALSE,,FALSE,0,0,FALSE
USR00161,control,5-20,TRUE,165,FALSE,2,2,FALSE
USR06987,treatment,21-99,FALSE,,TRUE,1,0,FALSE
USR05559,treatment,5-20,FALSE,,FALSE,0,0,TRUE
USR00523,control,5-20,TRUE,29,FALSE,2,4,FALSE
USR07513,treatment,100+,TRUE,112,FALSE,1,5,TRUE
USR00620,control,5-20,TRUE,122,FALSE,0,1,FALSE
USR01017,control,5-20,TRUE,139,FALSE,4,3,FALSE
USR01374,control,5-20,FALSE,,FALSE,2,0,FALSE
USR07852,treatment,100+,FALSE,,FALSE,1,0,FALSE
USR00610,control,5-20,TRUE,87,TRUE,4,3,FALSE
USR05930,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR03341,control,100+,TRUE,83,FALSE,2,3,FALSE
USR01543,control,5-20,FALSE,,TRUE,0,0,FALSE
USR04440,treatment,5-20,TRUE,33,FALSE,5,8,TRUE
USR04834,treatment,5-20,TRUE,77,FALSE,2,6,FALSE
USR06859,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR01708,control,5-20,FALSE,,FALSE,1,0,FALSE
USR07920,treatment,100+,FALSE,,TRUE,2,0,FALSE
USR05264,treatment,5-20,TRUE,77,FALSE,1,10,FALSE
USR06629,treatment,21-99,TRUE,59,FALSE,7,7,TRUE
USR06828,treatment,21-99,FALSE,,FALSE,2,0,FALSE
USR06295,treatment,5-20,FALSE,,TRUE,1,0,TRUE
USR04119,treatment,5-20,TRUE,41,FALSE,4,4,FALSE
USR03998,control,100+,FALSE,,FALSE,1,0,TRUE
USR04212,treatment,5-20,TRUE,97,FALSE,7,6,FALSE
USR06302,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR01370,control,5-20,FALSE,,FALSE,2,0,FALSE
USR04545,treatment,5-20,TRUE,120,TRUE,6,6,TRUE
USR07252,treatment,100+,TRUE,31,FALSE,7,5,FALSE
USR00811,control,5-20,TRUE,173,FALSE,2,5,FALSE
USR01861,control,5-20,FALSE,,FALSE,2,0,FALSE
USR03184,control,21-99,FALSE,,FALSE,2,0,FALSE
USR02485,control,21-99,TRUE,105,FALSE,0,4,FALSE
USR03584,control,100+,FALSE,,FALSE,0,0,FALSE
USR06415,treatment,21-99,TRUE,78,FALSE,6,10,TRUE
USR01026,control,5-20,TRUE,166,FALSE,3,3,FALSE
USR02134,control,5-20,FALSE,,FALSE,1,0,FALSE
USR03215,control,100+,TRUE,178,FALSE,5,3,FALSE
USR00823,control,5-20,TRUE,41,FALSE,6,3,FALSE
USR06709,treatment,21-99,TRUE,27,FALSE,4,8,TRUE
USR07319,treatment,100+,TRUE,39,FALSE,3,8,FALSE
USR03207,control,100+,TRUE,42,FALSE,4,2,FALSE
USR02397,control,5-20,FALSE,,FALSE,1,0,FALSE
USR05733,treatment,5-20,FALSE,,FALSE,0,0,TRUE
USR01500,control,5-20,FALSE,,TRUE,0,0,FALSE
USR05369,treatment,5-20,FALSE,,FALSE,0,0,TRUE
USR03818,control,100+,FALSE,,FALSE,2,0,FALSE
USR06586,treatment,21-99,TRUE,81,TRUE,3,5,TRUE
USR00767,control,5-20,TRUE,157,FALSE,3,2,FALSE
USR03891,control,100+,FALSE,,FALSE,2,0,TRUE
USR06343,treatment,5-20,FALSE,,TRUE,2,0,TRUE
USR00103,control,5-20,TRUE,177,FALSE,4,2,FALSE
USR01765,control,5-20,FALSE,,FALSE,1,0,FALSE
USR05350,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR02408,control,21-99,TRUE,42,FALSE,5,2,FALSE
USR01635,control,5-20,FALSE,,FALSE,1,0,FALSE
USR06209,treatment,5-20,FALSE,,FALSE,1,0,TRUE
USR07913,treatment,100+,FALSE,,FALSE,2,0,TRUE
USR06769,treatment,21-99,TRUE,87,FALSE,6,7,FALSE
USR00710,control,5-20,TRUE,45,FALSE,5,3,FALSE
USR06630,treatment,21-99,TRUE,12,TRUE,5,8,FALSE
USR04891,treatment,5-20,TRUE,118,TRUE,5,7,TRUE
USR01408,control,5-20,FALSE,,FALSE,2,0,FALSE
USR07977,treatment,100+,FALSE,,FALSE,2,0,TRUE
USR00519,control,5-20,TRUE,106,FALSE,1,5,FALSE
USR00380,control,5-20,TRUE,153,FALSE,2,1,FALSE
USR01185,control,5-20,FALSE,,FALSE,2,0,FALSE
USR06131,treatment,5-20,FALSE,,TRUE,0,0,FALSE
USR05494,treatment,5-20,FALSE,,FALSE,1,0,TRUE
USR02178,control,5-20,FALSE,,FALSE,0,0,FALSE
USR07941,treatment,100+,FALSE,,TRUE,0,0,TRUE
USR00148,control,5-20,TRUE,113,FALSE,0,2,FALSE
USR05023,treatment,5-20,TRUE,73,TRUE,6,4,FALSE
USR00641,control,5-20,TRUE,165,FALSE,1,3,FALSE
USR01492,control,5-20,FALSE,,FALSE,2,0,TRUE
USR03556,control,100+,TRUE,88,FALSE,1,2,TRUE
USR02039,control,5-20,FALSE,,FALSE,1,0,FALSE
USR03661,control,100+,FALSE,,FALSE,2,0,FALSE
USR03155,control,21-99,FALSE,,FALSE,2,0,FALSE
USR00046,control,5-20,TRUE,82,FALSE,1,3,FALSE
USR02937,control,21-99,FALSE,,FALSE,2,0,FALSE
USR02693,control,21-99,TRUE,178,FALSE,7,5,TRUE
USR00489,control,5-20,TRUE,26,FALSE,4,2,FALSE
USR06435,treatment,21-99,TRUE,32,TRUE,3,7,FALSE
USR07529,treatment,100+,TRUE,85,TRUE,3,9,FALSE
USR01675,control,5-20,FALSE,,FALSE,0,0,FALSE
USR07585,treatment,100+,FALSE,,FALSE,1,0,TRUE
USR01525,control,5-20,FALSE,,FALSE,2,0,FALSE
USR04974,treatment,5-20,TRUE,120,TRUE,3,10,FALSE
USR06043,treatment,5-20,FALSE,,FALSE,1,0,TRUE
USR05623,treatment,5-20,FALSE,,TRUE,0,0,FALSE
USR06182,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR05567,treatment,5-20,FALSE,,FALSE,2,0,TRUE
USR02286,control,5-20,FALSE,,FALSE,0,0,FALSE
USR03443,control,100+,TRUE,66,FALSE,3,3,FALSE
USR04347,treatment,5-20,TRUE,96,TRUE,3,7,FALSE
USR03839,control,100+,FALSE,,FALSE,1,0,TRUE
USR00475,control,5-20,TRUE,48,FALSE,1,2,FALSE
USR00766,control,5-20,TRUE,136,FALSE,5,2,FALSE
USR00919,control,5-20,TRUE,26,TRUE,2,2,FALSE
USR01856,control,5-20,FALSE,,TRUE,2,0,FALSE
USR01364,control,5-20,FALSE,,FALSE,2,0,FALSE
USR06851,treatment,21-99,FALSE,,FALSE,1,0,FALSE
USR02128,control,5-20,FALSE,,FALSE,0,0,FALSE
USR07219,treatment,100+,TRUE,34,FALSE,5,9,FALSE
USR04719,treatment,5-20,TRUE,91,FALSE,5,10,FALSE
USR03142,control,21-99,FALSE,,FALSE,2,0,FALSE
USR01498,control,5-20,FALSE,,FALSE,2,0,FALSE
USR00050,control,5-20,TRUE,150,TRUE,1,5,TRUE
USR05889,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR01911,control,5-20,FALSE,,FALSE,0,0,FALSE
USR04765,treatment,5-20,TRUE,95,FALSE,2,10,FALSE
USR01780,control,5-20,FALSE,,FALSE,1,0,FALSE
USR05416,treatment,5-20,FALSE,,FALSE,1,0,FALSE
USR04003,treatment,5-20,TRUE,115,FALSE,3,6,FALSE
USR03910,control,100+,FALSE,,FALSE,2,0,FALSE
USR05957,treatment,5-20,FALSE,,TRUE,0,0,FALSE
USR04211,treatment,5-20,TRUE,37,FALSE,1,10,FALSE
USR07120,treatment,21-99,FALSE,,FALSE,0,0,TRUE
USR02316,control,5-20,FALSE,,FALSE,2,0,FALSE
USR03099,control,21-99,FALSE,,FALSE,2,0,FALSE
USR04671,treatment,5-20,TRUE,75,FALSE,1,10,TRUE
USR00643,control,5-20,TRUE,164,FALSE,4,3,FALSE
USR05277,treatment,5-20,TRUE,34,FALSE,3,4,FALSE
USR06893,treatment,21-99,FALSE,,FALSE,0,0,TRUE
USR00960,control,5-20,TRUE,167,FALSE,2,2,FALSE
USR05039,treatment,5-20,TRUE,10,FALSE,4,6,FALSE
USR04868,treatment,5-20,TRUE,45,FALSE,7,7,FALSE
USR04345,treatment,5-20,TRUE,50,TRUE,4,10,FALSE
USR06985,treatment,21-99,FALSE,,TRUE,1,0,TRUE
USR03524,control,100+,TRUE,75,FALSE,5,4,FALSE
USR07662,treatment,100+,FALSE,,TRUE,1,0,FALSE
USR04054,treatment,5-20,TRUE,46,FALSE,2,7,TRUE
USR02391,control,5-20,FALSE,,TRUE,0,0,FALSE
USR06835,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR03718,control,100+,FALSE,,FALSE,1,0,FALSE
USR00634,control,5-20,TRUE,131,FALSE,3,4,FALSE
USR04694,treatment,5-20,TRUE,119,FALSE,1,7,FALSE
USR06238,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR06554,treatment,21-99,TRUE,51,TRUE,3,7,FALSE
USR05909,treatment,5-20,FALSE,,TRUE,2,0,FALSE
USR00121,control,5-20,TRUE,130,FALSE,7,5,FALSE
USR01055,control,5-20,TRUE,109,FALSE,3,3,FALSE
USR03951,control,100+,FALSE,,FALSE,0,0,FALSE
USR00265,control,5-20,TRUE,180,FALSE,3,4,FALSE
USR04628,treatment,5-20,TRUE,73,TRUE,3,7,TRUE
USR00757,control,5-20,TRUE,147,FALSE,0,3,FALSE
USR07557,treatment,100+,FALSE,,FALSE,1,0,TRUE
USR01438,control,5-20,FALSE,,FALSE,0,0,FALSE
USR04649,treatment,5-20,TRUE,83,FALSE,5,7,TRUE
USR00441,control,5-20,TRUE,23,FALSE,4,4,FALSE
USR01601,control,5-20,FALSE,,FALSE,0,0,FALSE
USR03575,control,100+,FALSE,,FALSE,1,0,FALSE
USR06984,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR00837,control,5-20,TRUE,28,FALSE,7,3,FALSE
USR07496,treatment,100+,TRUE,60,FALSE,4,6,FALSE
USR04279,treatment,5-20,TRUE,42,TRUE,4,10,FALSE
USR02099,control,5-20,FALSE,,FALSE,0,0,FALSE
USR01915,control,5-20,FALSE,,FALSE,0,0,FALSE
USR01573,control,5-20,FALSE,,FALSE,0,0,FALSE
USR01159,control,5-20,FALSE,,FALSE,1,0,FALSE
USR06085,treatment,5-20,FALSE,,TRUE,0,0,FALSE
USR01715,control,5-20,FALSE,,FALSE,1,0,FALSE
USR03788,control,100+,FALSE,,FALSE,2,0,FALSE
USR04093,treatment,5-20,TRUE,110,FALSE,1,8,FALSE
USR04332,treatment,5-20,TRUE,61,FALSE,5,5,TRUE
USR04750,treatment,5-20,TRUE,119,FALSE,7,7,TRUE
USR01725,control,5-20,FALSE,,TRUE,0,0,FALSE
USR04716,treatment,5-20,TRUE,81,FALSE,3,9,FALSE
USR03258,control,100+,TRUE,157,TRUE,2,2,TRUE
USR06304,treatment,5-20,FALSE,,FALSE,2,0,TRUE
USR07649,treatment,100+,FALSE,,FALSE,1,0,FALSE
USR02354,control,5-20,FALSE,,FALSE,2,0,FALSE
USR02892,control,21-99,FALSE,,FALSE,0,0,FALSE
USR04238,treatment,5-20,TRUE,82,FALSE,1,6,FALSE
USR00295,control,5-20,TRUE,118,FALSE,3,2,FALSE
USR01010,control,5-20,TRUE,59,FALSE,4,3,FALSE
USR01278,control,5-20,FALSE,,FALSE,0,0,FALSE
USR02570,control,21-99,TRUE,71,FALSE,4,3,FALSE
USR00590,control,5-20,TRUE,100,FALSE,4,3,FALSE
USR04730,treatment,5-20,TRUE,47,TRUE,4,9,FALSE
USR05128,treatment,5-20,TRUE,45,FALSE,2,6,TRUE
USR00688,control,5-20,TRUE,155,FALSE,5,3,FALSE
USR06830,treatment,21-99,FALSE,,FALSE,2,0,FALSE
USR01629,control,5-20,FALSE,,FALSE,1,0,FALSE
USR07411,treatment,100+,TRUE,70,TRUE,1,7,FALSE
USR01668,control,5-20,FALSE,,FALSE,2,0,FALSE
USR01996,control,5-20,FALSE,,FALSE,2,0,FALSE
USR03825,control,100+,FALSE,,FALSE,2,0,FALSE
USR02244,control,5-20,FALSE,,FALSE,0,0,FALSE
USR02097,control,5-20,FALSE,,FALSE,2,0,FALSE
USR02886,control,21-99,FALSE,,FALSE,2,0,FALSE
USR04814,treatment,5-20,TRUE,30,TRUE,4,7,FALSE
USR07028,treatment,21-99,FALSE,,TRUE,1,0,FALSE
USR05729,treatment,5-20,FALSE,,TRUE,1,0,TRUE
USR00645,control,5-20,TRUE,113,FALSE,2,4,FALSE
USR07682,treatment,100+,FALSE,,TRUE,1,0,FALSE
USR00731,control,5-20,TRUE,73,FALSE,0,1,FALSE
USR01211,control,5-20,FALSE,,FALSE,0,0,FALSE
USR01682,control,5-20,FALSE,,FALSE,2,0,TRUE
USR03209,control,100+,TRUE,74,FALSE,1,2,FALSE
USR06092,treatment,5-20,FALSE,,FALSE,2,0,FALSE
USR06931,treatment,21-99,FALSE,,FALSE,0,0,TRUE
USR06250,treatment,5-20,FALSE,,TRUE,1,0,TRUE
USR01799,control,5-20,FALSE,,FALSE,0,0,FALSE
USR07556,treatment,100+,FALSE,,FALSE,2,0,TRUE
USR01920,control,5-20,FALSE,,FALSE,1,0,FALSE
USR05804,treatment,5-20,FALSE,,FALSE,2,0,FALSE
USR01835,control,5-20,FALSE,,FALSE,1,0,FALSE
USR00638,control,5-20,TRUE,57,FALSE,2,3,TRUE
USR06110,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR04204,treatment,5-20,TRUE,20,FALSE,7,10,TRUE
USR03874,control,100+,FALSE,,FALSE,0,0,FALSE
USR02719,control,21-99,TRUE,38,FALSE,7,4,FALSE
USR07506,treatment,100+,TRUE,69,TRUE,7,7,FALSE
USR01443,control,5-20,FALSE,,FALSE,1,0,FALSE
USR04987,treatment,5-20,TRUE,115,FALSE,5,8,FALSE
USR06249,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR01626,control,5-20,FALSE,,FALSE,0,0,FALSE
USR05024,treatment,5-20,TRUE,62,TRUE,4,6,FALSE
USR00408,control,5-20,TRUE,175,FALSE,1,1,FALSE
USR03672,control,100+,FALSE,,FALSE,0,0,FALSE
USR07033,treatment,21-99,FALSE,,FALSE,1,0,FALSE
USR05133,treatment,5-20,TRUE,87,FALSE,4,7,FALSE
USR03456,control,100+,TRUE,156,FALSE,4,5,FALSE
USR03975,control,100+,FALSE,,FALSE,2,0,FALSE
USR06463,treatment,21-99,TRUE,87,FALSE,1,7,TRUE
USR05560,treatment,5-20,FALSE,,TRUE,0,0,FALSE
USR02932,control,21-99,FALSE,,FALSE,0,0,FALSE
USR03104,control,21-99,FALSE,,FALSE,1,0,FALSE
USR02830,control,21-99,FALSE,,FALSE,2,0,FALSE
USR02642,control,21-99,TRUE,30,TRUE,2,1,FALSE
USR00920,control,5-20,TRUE,94,FALSE,4,2,FALSE
USR06367,treatment,5-20,FALSE,,TRUE,2,0,TRUE
USR01948,control,5-20,FALSE,,FALSE,2,0,FALSE
USR00438,control,5-20,TRUE,173,TRUE,3,3,FALSE
