user_id,cohort,company_size,completed_first_task,time_to_first_task_minutes,invited_teammate,days_active_week_1,tasks_completed_week_1,used_template
USR10869,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17178,treatment,21-99,TRUE,14,TRUE,0,10,FALSE
USR13171,control,21-99,TRUE,35,FALSE,1,1,FALSE
USR12386,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17066,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR17125,treatment,21-99,TRUE,38,FALSE,6,4,FALSE
USR17115,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR15848,treatment,5-20,TRUE,8,FALSE,6,7,FALSE
USR13725,control,100+,FALSE,,FALSE,0,0,FALSE
USR11641,control,5-20,FALSE,,FALSE,0,0,FALSE
USR13052,control,21-99,FALSE,,FALSE,0,0,FALSE
USR10529,control,5-20,TRUE,36,FALSE,0,4,FALSE
USR15033,treatment,5-20,TRUE,36,FALSE,7,4,TRUE
USR11760,control,5-20,TRUE,28,FALSE,3,2,FALSE
USR15390,treatment,5-20,TRUE,34,TRUE,7,9,FALSE
USR12365,control,5-20,TRUE,22,FALSE,2,1,FALSE
USR10842,control,5-20,FALSE,,FALSE,0,0,FALSE
USR13155,control,21-99,TRUE,7,FALSE,5,4,FALSE
USR13743,control,100+,FALSE,,FALSE,0,0,FALSE
USR10253,control,5-20,FALSE,,FALSE,0,0,FALSE
USR15698,treatment,5-20,TRUE,23,FALSE,1,7,FALSE
USR13789,control,100+,FALSE,,FALSE,0,0,FALSE
USR14260,treatment,5-20,TRUE,45,FALSE,6,5,TRUE
USR14202,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR12349,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17769,treatment,100+,TRUE,24,FALSE,5,7,FALSE
USR16739,treatment,21-99,TRUE,39,FALSE,2,5,TRUE
USR15061,treatment,5-20,TRUE,21,FALSE,4,9,TRUE
USR14064,treatment,5-20,TRUE,6,FALSE,6,7,FALSE
USR10403,control,5-20,FALSE,,FALSE,0,0,FALSE
USR15888,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR12475,control,21-99,FALSE,,FALSE,0,0,FALSE
USR10288,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17763,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR14938,treatment,5-20,TRUE,20,FALSE,1,6,FALSE
USR17074,treatment,21-99,TRUE,29,FALSE,1,6,TRUE
USR16992,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR11045,control,5-20,TRUE,29,FALSE,4,3,FALSE
USR13559,control,21-99,TRUE,27,FALSE,1,2,FALSE
USR12868,control,21-99,FALSE,,FALSE,0,0,FALSE
USR12497,control,21-99,FALSE,,FALSE,0,0,FALSE
USR10299,control,5-20,TRUE,13,FALSE,2,2,FALSE
USR12029,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17889,treatment,100+,TRUE,10,FALSE,6,3,TRUE
USR15274,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR14950,treatment,5-20,TRUE,14,FALSE,5,8,TRUE
USR10543,control,5-20,FALSE,,FALSE,0,0,FALSE
USR16519,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR17862,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR12845,control,21-99,TRUE,45,FALSE,2,1,FALSE
USR14110,treatment,5-20,TRUE,37,FALSE,5,5,FALSE
USR16906,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR14426,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR16261,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR10034,control,5-20,FALSE,,FALSE,0,0,FALSE
USR13184,control,21-99,FALSE,,FALSE,0,0,FALSE
USR14543,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR17406,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR13661,control,100+,FALSE,,FALSE,0,0,FALSE
USR12483,control,21-99,FALSE,,FALSE,0,0,FALSE
USR14476,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR14294,treatment,5-20,TRUE,43,FALSE,4,5,FALSE
USR14935,treatment,5-20,TRUE,18,TRUE,0,5,FALSE
USR16612,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR11463,control,5-20,TRUE,45,FALSE,0,4,FALSE
USR13434,control,21-99,FALSE,,FALSE,0,0,FALSE
USR15397,treatment,5-20,TRUE,41,TRUE,4,7,TRUE
USR12206,control,5-20,FALSE,,FALSE,0,0,FALSE
USR13280,control,21-99,TRUE,38,TRUE,0,1,FALSE
USR16395,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11782,control,5-20,FALSE,,FALSE,0,0,FALSE
USR16695,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR11814,control,5-20,FALSE,,FALSE,0,0,FALSE
USR16904,treatment,21-99,TRUE,5,TRUE,1,5,FALSE
USR14445,treatment,5-20,TRUE,10,FALSE,7,5,FALSE
USR11327,control,5-20,FALSE,,FALSE,0,0,FALSE
USR16057,treatment,5-20,TRUE,29,FALSE,2,7,FALSE
USR13705,control,100+,TRUE,21,FALSE,0,2,FALSE
USR12623,control,21-99,TRUE,23,FALSE,4,4,FALSE
USR13494,control,21-99,FALSE,,FALSE,0,0,FALSE
USR17621,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR12543,control,21-99,TRUE,8,FALSE,1,4,FALSE
USR13546,control,21-99,TRUE,33,FALSE,6,2,FALSE
USR15635,treatment,5-20,TRUE,8,TRUE,2,8,FALSE
USR11638,control,5-20,TRUE,40,FALSE,3,2,FALSE
USR13895,control,100+,FALSE,,FALSE,0,0,FALSE
USR14122,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR15569,treatment,5-20,TRUE,45,FALSE,4,7,TRUE
USR12103,control,5-20,TRUE,29,FALSE,1,3,FALSE
USR11238,control,5-20,TRUE,33,FALSE,0,3,TRUE
USR10794,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17572,treatment,21-99,TRUE,9,TRUE,5,5,FALSE
USR17322,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR12147,control,5-20,TRUE,20,TRUE,3,1,FALSE
USR17977,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR13261,control,21-99,FALSE,,FALSE,0,0,FALSE
USR16914,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR13110,control,21-99,FALSE,,FALSE,0,0,FALSE
USR15395,treatment,5-20,TRUE,34,FALSE,1,10,FALSE
USR13041,control,21-99,FALSE,,FALSE,0,0,FALSE
USR13072,control,21-99,TRUE,35,FALSE,2,0,FALSE
USR17294,treatment,21-99,TRUE,11,FALSE,2,9,FALSE
USR12975,control,21-99,FALSE,,FALSE,0,0,FALSE
USR10387,control,5-20,TRUE,44,FALSE,2,4,FALSE
USR16288,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR16372,treatment,5-20,TRUE,43,TRUE,4,10,FALSE
USR11011,control,5-20,TRUE,8,TRUE,0,2,FALSE
USR13169,control,21-99,FALSE,,FALSE,0,0,FALSE
USR13920,control,100+,FALSE,,FALSE,0,0,FALSE
USR13170,control,21-99,FALSE,,FALSE,0,0,FALSE
USR17306,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR15608,treatment,5-20,TRUE,14,FALSE,7,5,FALSE
USR17301,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR14849,treatment,5-20,TRUE,9,FALSE,1,7,FALSE
USR10311,control,5-20,FALSE,,FALSE,0,0,FALSE
USR16848,treatment,21-99,TRUE,40,FALSE,7,4,FALSE
USR17019,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR10954,control,5-20,FALSE,,FALSE,0,0,FALSE
USR13561,control,21-99,FALSE,,FALSE,0,0,FALSE
USR17590,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR12576,control,21-99,FALSE,,FALSE,0,0,FALSE
USR13340,control,21-99,TRUE,39,FALSE,3,3,FALSE
USR14637,treatment,5-20,TRUE,30,TRUE,5,5,FALSE
USR17237,treatment,21-99,TRUE,43,FALSE,6,6,FALSE
USR14874,treatment,5-20,TRUE,38,TRUE,7,4,FALSE
USR11527,control,5-20,TRUE,15,FALSE,1,1,FALSE
USR14632,treatment,5-20,TRUE,43,FALSE,3,9,FALSE
USR12406,control,21-99,TRUE,15,FALSE,2,2,FALSE
USR16379,treatment,5-20,TRUE,37,TRUE,7,3,FALSE
USR12061,control,5-20,TRUE,33,FALSE,2,3,FALSE
USR12479,control,21-99,FALSE,,FALSE,0,0,FALSE
USR17153,treatment,21-99,TRUE,8,TRUE,5,6,FALSE
USR17474,treatment,21-99,TRUE,11,FALSE,4,5,FALSE
USR12942,control,21-99,FALSE,,FALSE,0,0,FALSE
USR11709,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17052,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR13035,control,21-99,TRUE,42,FALSE,3,0,TRUE
USR17519,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR14183,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR15451,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11389,control,5-20,TRUE,16,TRUE,5,2,FALSE
USR12651,control,21-99,TRUE,8,FALSE,2,2,FALSE
USR13706,control,100+,FALSE,,FALSE,0,0,FALSE
USR17350,treatment,21-99,TRUE,7,FALSE,4,4,TRUE
USR12693,control,21-99,TRUE,14,FALSE,3,3,FALSE
USR17744,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR10370,control,5-20,TRUE,31,TRUE,2,2,FALSE
USR17975,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR12802,control,21-99,FALSE,,FALSE,0,0,FALSE
USR15828,treatment,5-20,TRUE,29,FALSE,6,9,FALSE
USR13303,control,21-99,TRUE,43,FALSE,1,1,FALSE
USR10841,control,5-20,FALSE,,FALSE,0,0,FALSE
USR12308,control,5-20,FALSE,,FALSE,0,0,FALSE
USR12793,control,21-99,FALSE,,FALSE,0,0,FALSE
USR10824,control,5-20,FALSE,,FALSE,0,0,FALSE
USR14371,treatment,5-20,TRUE,21,TRUE,2,6,FALSE
USR15499,treatment,5-20,TRUE,9,FALSE,4,5,FALSE
USR10345,control,5-20,TRUE,10,FALSE,3,0,FALSE
USR17173,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR10877,control,5-20,FALSE,,FALSE,0,0,FALSE
USR14218,treatment,5-20,TRUE,36,TRUE,7,2,FALSE
USR11141,control,5-20,FALSE,,FALSE,0,0,FALSE
USR14257,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR12923,control,21-99,TRUE,9,FALSE,2,4,FALSE
USR16652,treatment,21-99,TRUE,23,FALSE,1,3,FALSE
USR13236,control,21-99,TRUE,7,FALSE,4,2,FALSE
USR12079,control,5-20,FALSE,,FALSE,0,0,FALSE
USR14246,treatment,5-20,TRUE,32,FALSE,6,7,FALSE
USR14357,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11714,control,5-20,FALSE,,FALSE,0,0,FALSE
USR11241,control,5-20,FALSE,,FALSE,0,0,FALSE
USR10322,control,5-20,FALSE,,FALSE,0,0,FALSE
USR10899,control,5-20,FALSE,,FALSE,0,0,FALSE
USR10373,control,5-20,TRUE,36,TRUE,2,2,FALSE
USR17700,treatment,100+,TRUE,9,FALSE,0,6,FALSE
USR16918,treatment,21-99,TRUE,36,TRUE,4,9,TRUE
USR17334,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR10135,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17430,treatment,21-99,TRUE,45,FALSE,4,6,FALSE
USR16683,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR11748,control,5-20,TRUE,31,FALSE,4,2,FALSE
USR17312,treatment,21-99,TRUE,34,FALSE,4,7,TRUE
USR14422,treatment,5-20,TRUE,16,FALSE,5,6,TRUE
USR10169,control,5-20,TRUE,26,FALSE,4,2,TRUE
USR14586,treatment,5-20,TRUE,9,TRUE,5,6,TRUE
USR16239,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR12968,control,21-99,FALSE,,FALSE,0,0,FALSE
USR16149,treatment,5-20,TRUE,11,TRUE,4,6,FALSE
USR11054,control,5-20,FALSE,,FALSE,0,0,FALSE
USR14130,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR12249,control,5-20,FALSE,,FALSE,0,0,FALSE
USR10366,control,5-20,TRUE,43,FALSE,0,1,FALSE
USR16668,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR11520,control,5-20,FALSE,,FALSE,0,0,FALSE
USR14081,treatment,5-20,TRUE,33,FALSE,5,13,TRUE
USR10629,control,5-20,FALSE,,FALSE,0,0,FALSE
USR11665,control,5-20,FALSE,,FALSE,0,0,FALSE
USR11614,control,5-20,FALSE,,FALSE,0,0,FALSE
USR16478,treatment,21-99,TRUE,5,TRUE,3,6,FALSE
USR13641,control,100+,TRUE,8,FALSE,0,1,FALSE
USR13307,control,21-99,FALSE,,FALSE,0,0,FALSE
USR14964,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR12180,control,5-20,TRUE,34,FALSE,1,4,FALSE
USR13879,control,100+,FALSE,,FALSE,0,0,FALSE
USR13182,control,21-99,FALSE,,FALSE,0,0,FALSE
USR14078,treatment,5-20,TRUE,11,TRUE,6,7,FALSE
USR10070,control,5-20,TRUE,23,FALSE,1,4,TRUE
USR12689,control,21-99,FALSE,,FALSE,0,0,FALSE
USR12360,control,5-20,FALSE,,FALSE,0,0,FALSE
USR13548,control,21-99,TRUE,41,FALSE,0,2,FALSE
USR12096,control,5-20,TRUE,21,FALSE,0,2,FALSE
USR16629,treatment,21-99,TRUE,22,TRUE,0,8,TRUE
USR15980,treatment,5-20,TRUE,35,FALSE,6,9,FALSE
USR14612,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR15643,treatment,5-20,TRUE,29,TRUE,4,7,FALSE
USR14121,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR12958,control,21-99,FALSE,,FALSE,0,0,FALSE
USR14750,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR13259,control,21-99,TRUE,23,FALSE,2,2,FALSE
USR16635,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR16625,treatment,21-99,TRUE,10,FALSE,5,5,FALSE
USR11153,control,5-20,TRUE,14,FALSE,0,2,FALSE
USR12572,control,21-99,TRUE,15,FALSE,1,4,FALSE
USR15150,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR13552,control,21-99,FALSE,,FALSE,0,0,FALSE
USR15582,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR17513,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR12721,control,21-99,FALSE,,FALSE,0,0,FALSE
USR12747,control,21-99,FALSE,,FALSE,0,0,FALSE
USR13906,control,100+,TRUE,40,FALSE,4,1,TRUE
USR17884,treatment,100+,TRUE,9,FALSE,1,7,FALSE
USR17822,treatment,100+,TRUE,21,FALSE,2,5,TRUE
USR10545,control,5-20,TRUE,34,FALSE,3,4,FALSE
USR14753,treatment,5-20,TRUE,21,FALSE,2,8,TRUE
USR12851,control,21-99,TRUE,45,FALSE,0,5,FALSE
USR12779,control,21-99,TRUE,16,TRUE,2,0,FALSE
USR15506,treatment,5-20,TRUE,31,FALSE,6,10,FALSE
USR11824,control,5-20,FALSE,,FALSE,0,0,FALSE
USR13499,control,21-99,FALSE,,FALSE,0,0,FALSE
USR11912,control,5-20,FALSE,,FALSE,0,0,FALSE
USR12847,control,21-99,TRUE,7,FALSE,6,3,TRUE
USR14546,treatment,5-20,TRUE,10,FALSE,5,5,FALSE
USR14437,treatment,5-20,TRUE,12,FALSE,3,8,FALSE
USR11192,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17746,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR11627,control,5-20,TRUE,40,FALSE,1,2,FALSE
USR10936,control,5-20,FALSE,,FALSE,0,0,FALSE
USR12964,control,21-99,TRUE,13,FALSE,2,2,FALSE
USR13791,control,100+,FALSE,,FALSE,0,0,FALSE
USR10643,control,5-20,FALSE,,FALSE,0,0,FALSE
USR12168,control,5-20,TRUE,17,FALSE,2,2,FALSE
USR16940,treatment,21-99,TRUE,33,FALSE,5,5,FALSE
USR16791,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR14012,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR13286,control,21-99,TRUE,40,FALSE,0,2,TRUE
USR13519,control,21-99,FALSE,,FALSE,0,0,FALSE
USR13009,control,21-99,TRUE,44,TRUE,3,5,FALSE
USR10109,control,5-20,FALSE,,FALSE,0,0,FALSE
USR10030,control,5-20,FALSE,,FALSE,0,0,FALSE
USR11091,control,5-20,TRUE,34,FALSE,0,3,FALSE
USR11399,control,5-20,FALSE,,FALSE,0,0,FALSE
USR11492,control,5-20,TRUE,8,TRUE,1,3,FALSE
USR11468,control,5-20,FALSE,,FALSE,0,0,FALSE
USR10349,control,5-20,FALSE,,FALSE,0,0,FALSE
USR15276,treatment,5-20,TRUE,22,FALSE,4,6,TRUE
USR13437,control,21-99,FALSE,,FALSE,0,0,FALSE
USR14790,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR13930,control,100+,FALSE,,FALSE,0,0,FALSE
USR15504,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR17014,treatment,21-99,TRUE,12,FALSE,7,2,FALSE
USR12099,control,5-20,TRUE,31,FALSE,3,4,FALSE
USR17157,treatment,21-99,TRUE,8,FALSE,0,5,TRUE
USR14493,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR17625,treatment,100+,TRUE,33,FALSE,1,6,TRUE
USR17895,treatment,100+,TRUE,18,TRUE,4,8,FALSE
USR13836,control,100+,TRUE,29,FALSE,3,4,FALSE
USR14189,treatment,5-20,TRUE,26,FALSE,5,12,TRUE
USR13415,control,21-99,FALSE,,FALSE,0,0,FALSE
USR12604,control,21-99,FALSE,,FALSE,0,0,FALSE
USR13682,control,100+,FALSE,,FALSE,0,0,FALSE
USR10350,control,5-20,FALSE,,FALSE,0,0,FALSE
USR12073,control,5-20,FALSE,,FALSE,0,0,FALSE
USR11464,control,5-20,FALSE,,FALSE,0,0,FALSE
USR12004,control,5-20,FALSE,,FALSE,0,0,FALSE
USR13472,control,21-99,TRUE,33,FALSE,1,1,TRUE
USR17773,treatment,100+,FALSE,,FALSE,0,0,FALSE
USR17286,treatment,21-99,TRUE,41,FALSE,7,7,TRUE
USR16051,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11874,control,5-20,FALSE,,FALSE,0,0,FALSE
USR11585,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17152,treatment,21-99,TRUE,25,TRUE,1,9,TRUE
USR12278,control,5-20,TRUE,16,FALSE,0,3,FALSE
USR11498,control,5-20,FALSE,,FALSE,0,0,FALSE
USR13351,control,21-99,FALSE,,FALSE,0,0,FALSE
USR13085,control,21-99,TRUE,8,FALSE,4,4,FALSE
USR13838,control,100+,FALSE,,FALSE,0,0,FALSE
USR17521,treatment,21-99,TRUE,15,TRUE,0,2,FALSE
USR14861,treatment,5-20,TRUE,45,TRUE,4,9,FALSE
USR10700,control,5-20,FALSE,,FALSE,0,0,FALSE
USR14755,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR10410,control,5-20,TRUE,17,FALSE,1,1,TRUE
USR14397,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11688,control,5-20,TRUE,39,FALSE,5,4,FALSE
USR17597,treatment,21-99,TRUE,6,FALSE,1,7,FALSE
USR17880,treatment,100+,TRUE,11,TRUE,0,9,TRUE
USR17363,treatment,21-99,TRUE,42,TRUE,5,2,FALSE
USR11696,control,5-20,TRUE,23,TRUE,4,2,FALSE
USR16360,treatment,5-20,TRUE,41,TRUE,6,6,FALSE
USR16464,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR14824,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR14005,treatment,5-20,TRUE,36,FALSE,0,4,FALSE
USR12398,control,5-20,FALSE,,FALSE,0,0,FALSE
USR11519,control,5-20,FALSE,,FALSE,0,0,FALSE
USR15085,treatment,5-20,TRUE,30,FALSE,3,5,FALSE
USR14980,treatment,5-20,TRUE,28,TRUE,5,4,FALSE
USR13947,control,100+,TRUE,12,TRUE,2,2,FALSE
USR16661,treatment,21-99,TRUE,37,FALSE,5,7,FALSE
USR17451,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR16688,treatment,21-99,TRUE,37,FALSE,6,3,FALSE
USR12974,control,21-99,FALSE,,FALSE,0,0,FALSE
USR15072,treatment,5-20,TRUE,8,FALSE,5,9,FALSE
USR17093,treatment,21-99,TRUE,38,TRUE,0,6,FALSE
USR16014,treatment,5-20,TRUE,25,TRUE,6,6,FALSE
USR10940,control,5-20,TRUE,22,FALSE,0,1,FALSE
USR14838,treatment,5-20,TRUE,19,TRUE,4,8,TRUE
USR10112,control,5-20,TRUE,33,FALSE,0,4,FALSE
USR13333,control,21-99,TRUE,40,FALSE,0,2,FALSE
USR13834,control,100+,FALSE,,FALSE,0,0,FALSE
USR15571,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11894,control,5-20,TRUE,13,TRUE,3,3,FALSE
USR10102,control,5-20,FALSE,,FALSE,0,0,FALSE
USR11985,control,5-20,TRUE,5,FALSE,3,2,FALSE
USR15510,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR15275,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11482,control,5-20,TRUE,5,FALSE,4,2,FALSE
USR14471,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR13371,control,21-99,TRUE,41,FALSE,2,3,FALSE
USR10447,control,5-20,FALSE,,FALSE,0,0,FALSE
USR16028,treatment,5-20,TRUE,9,FALSE,5,7,FALSE
USR11673,control,5-20,FALSE,,FALSE,0,0,FALSE
USR16984,treatment,21-99,TRUE,22,FALSE,4,5,TRUE
USR11414,control,5-20,FALSE,,FALSE,0,0,FALSE
USR16725,treatment,21-99,TRUE,14,FALSE,4,2,FALSE
USR15010,treatment,5-20,TRUE,40,FALSE,5,8,FALSE
USR15881,treatment,5-20,TRUE,26,FALSE,2,9,FALSE
USR11304,control,5-20,FALSE,,FALSE,0,0,FALSE
USR15058,treatment,5-20,TRUE,11,FALSE,0,7,TRUE
USR16439,treatment,21-99,TRUE,44,FALSE,2,6,TRUE
USR15813,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR12854,control,21-99,FALSE,,FALSE,0,0,FALSE
USR10784,control,5-20,FALSE,,FALSE,0,0,FALSE
USR11196,control,5-20,FALSE,,FALSE,0,0,FALSE
USR13872,control,100+,FALSE,,FALSE,0,0,FALSE
USR12650,control,21-99,FALSE,,FALSE,0,0,FALSE
USR10339,control,5-20,TRUE,9,FALSE,2,0,FALSE
USR12189,control,5-20,TRUE,45,FALSE,1,3,FALSE
USR16987,treatment,21-99,TRUE,43,FALSE,5,5,TRUE
USR13325,control,21-99,TRUE,26,FALSE,3,3,FALSE
USR14972,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR12228,control,5-20,TRUE,22,FALSE,5,3,TRUE
USR10353,control,5-20,FALSE,,FALSE,0,0,FALSE
USR11749,control,5-20,FALSE,,FALSE,0,0,FALSE
USR13393,control,21-99,TRUE,13,TRUE,1,3,FALSE
USR16562,treatment,21-99,TRUE,34,FALSE,0,3,FALSE
USR16503,treatment,21-99,TRUE,38,TRUE,4,8,FALSE
USR13384,control,21-99,FALSE,,FALSE,0,0,FALSE
USR13282,control,21-99,TRUE,9,TRUE,1,3,FALSE
USR14288,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11620,control,5-20,FALSE,,FALSE,0,0,FALSE
USR13623,control,100+,TRUE,34,FALSE,5,3,FALSE
USR13535,control,21-99,TRUE,40,FALSE,4,4,FALSE
USR15023,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11734,control,5-20,FALSE,,FALSE,0,0,FALSE
USR13226,control,21-99,FALSE,,FALSE,0,0,FALSE
USR16060,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR15160,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR15585,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR14249,treatment,5-20,TRUE,40,TRUE,5,8,FALSE
USR16819,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR14785,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR15245,treatment,5-20,TRUE,17,FALSE,3,8,FALSE
USR12421,control,21-99,FALSE,,FALSE,0,0,FALSE
USR15669,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR16728,treatment,21-99,TRUE,7,FALSE,2,7,FALSE
USR10625,control,5-20,TRUE,32,FALSE,1,3,FALSE
USR17599,treatment,21-99,FALSE,,FALSE,0,0,FALSE
USR14979,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR10512,control,5-20,FALSE,,FALSE,0,0,FALSE
USR16829,treatment,21-99,TRUE,11,FALSE,4,4,FALSE
USR14003,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR10433,control,5-20,TRUE,12,FALSE,4,2,FALSE
USR10333,control,5-20,TRUE,32,FALSE,2,2,FALSE
USR12338,control,5-20,TRUE,18,FALSE,3,1,FALSE
USR13293,control,21-99,TRUE,11,FALSE,5,3,FALSE
USR10009,control,5-20,TRUE,34,FALSE,2,0,FALSE
USR15487,treatment,5-20,TRUE,31,TRUE,6,6,TRUE
USR12000,control,5-20,TRUE,26,FALSE,0,0,FALSE
USR12867,control,21-99,FALSE,,FALSE,0,0,FALSE
USR11975,control,5-20,TRUE,17,TRUE,4,2,FALSE
USR14256,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR16887,treatment,21-99,TRUE,44,FALSE,2,7,TRUE
USR13319,control,21-99,FALSE,,FALSE,0,0,FALSE
USR14984,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR13569,control,21-99,TRUE,25,FALSE,3,0,FALSE
USR13675,control,100+,FALSE,,FALSE,0,0,FALSE
USR11834,control,5-20,FALSE,,FALSE,0,0,FALSE
USR17369,treatment,21-99,TRUE,36,TRUE,3,2,FALSE
USR10088,control,5-20,TRUE,22,FALSE,3,3,FALSE
USR10178,control,5-20,FALSE,,FALSE,0,0,FALSE
USR13082,control,21-99,FALSE,,FALSE,0,0,FALSE
USR12256,control,5-20,TRUE,16,FALSE,2,1,FALSE
USR14655,treatment,5-20,TRUE,9,TRUE,5,8,FALSE
USR16809,treatment,21-99,TRUE,43,TRUE,5,7,FALSE
USR13136,control,21-99,FALSE,,FALSE,0,0,FALSE
USR12237,control,5-20,TRUE,12,FALSE,2,1,FALSE
USR10850,control,5-20,FALSE,,FALSE,0,0,FALSE
USR15062,treatment,5-20,TRUE,18,FALSE,4,8,FALSE
USR17392,treatment,21-99,TRUE,42,FALSE,4,6,FALSE
USR12441,control,21-99,TRUE,30,FALSE,1,2,FALSE
USR13399,control,21-99,TRUE,18,FALSE,7,2,FALSE
USR12763,control,21-99,FALSE,,FALSE,0,0,FALSE
USR11163,control,5-20,TRUE,37,FALSE,3,2,FALSE
USR13247,control,21-99,FALSE,,FALSE,0,0,FALSE
USR17117,treatment,21-99,TRUE,10,FALSE,7,4,FALSE
USR15057,treatment,5-20,FALSE,,FALSE,0,0,FALSE
USR11746,control,5-20,FALSE,,FALSE,0,0,FALSE
USR12275,control,5-20,FALSE,,FALSE,0,0,FALSE
USR11242,control,5-20,FALSE,,FALSE,0,0,FALSE
USR14185,treatment,5-20,TRUE,8,FALSE,3,7,FALSE
USR13205,control,21-99,FALSE,,FALSE,0,0,FALSE
USR15940,treatment,5-20,TRUE,44,FALSE,2,5,TRUE
